package_id,spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
198bf43e-5138-4512-bffe-e9506f1aaa86,1f9c657e-e233-4bf5-b8c1-cdba4358b738,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"SMBH","unit":"MBH","value":"84.7","category":"Cooling Capacities @95F"}",84.7,MBH,Cooling Capacities @95F,SMBH
198bf43e-5138-4512-bffe-e9506f1aaa86,479c7b15-ad4d-4fa3-8541-27dd546d4b00,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"LVG. AIR DB","unit":null,"value":"43.6","category":"Cooling Capacities @95F"}",43.6,,Cooling Capacities @95F,LVG. AIR DB
198bf43e-5138-4512-bffe-e9506f1aaa86,81c8dfd8-a21e-49a9-8dda-86cc5822b318,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"LVG. AIR WB","unit":null,"value":"42.5","category":"Cooling Capacities @95F"}",42.5,,Cooling Capacities @95F,LVG. AIR WB
198bf43e-5138-4512-bffe-e9506f1aaa86,271ca62f-e7cf-4719-8079-eddb3df41465,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"LVG. AIR DB","unit":"F","value":"70.0","category":"Modulating Hot Gas Reheat"}",70.0,F,Modulating Hot Gas Reheat,LVG. AIR DB
198bf43e-5138-4512-bffe-e9506f1aaa86,39c639bf-9ba2-435c-883e-663557800a69,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"LVG. AIR WB","unit":"F","value":"54.4","category":"Modulating Hot Gas Reheat"}",54.4,F,Modulating Hot Gas Reheat,LVG. AIR WB
198bf43e-5138-4512-bffe-e9506f1aaa86,648f417d-9e30-459d-8a97-9677702c90ee,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,b50e82be-8884-60bd-1cd7-4378e71c41d6,Percent,"{"kind":"flat","type":"LVG. AIR RH","unit":"%","value":"35.2","category":"Modulating Hot Gas Reheat"}",35.2,%,Modulating Hot Gas Reheat,LVG. AIR RH
198bf43e-5138-4512-bffe-e9506f1aaa86,1f960f99-5da4-41a6-8a00-ea11927999de,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"ENT. AIR DB","unit":"F","value":"55.0","category":"Heating Capacities @ 0°F"}",55.0,F,Heating Capacities @ 0°F,ENT. AIR DB
198bf43e-5138-4512-bffe-e9506f1aaa86,a72221ce-5f46-49cb-9f59-3203803a9d3d,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"AMBIENT DB","unit":"F","value":"0.0","category":"Heating Capacities @ 0°F"}",0.0,F,Heating Capacities @ 0°F,AMBIENT DB
198bf43e-5138-4512-bffe-e9506f1aaa86,52393e34-bdb9-4197-91ea-04987e4f7b6b,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"KW SIZE (AUXILLARY)","unit":null,"value":"30","category":"Heating Capacities @ 0°F"}",30,,Heating Capacities @ 0°F,KW SIZE (AUXILLARY)
198bf43e-5138-4512-bffe-e9506f1aaa86,e986c104-834a-4241-8a98-55e74a57ad87,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Capacity","unit":"MBH","value":"102.4","category":"Electric Resistance Heater"}",102.4,MBH,Electric Resistance Heater,Capacity
198bf43e-5138-4512-bffe-e9506f1aaa86,0a69458e-8507-475f-83d6-7f310b8fc585,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,,,"{"kind":"flat","type":"LVG AIR DB","unit":"F","value":"91.4","category":"Electric Resistance Heater"}",91.4,F,Electric Resistance Heater,LVG AIR DB
198bf43e-5138-4512-bffe-e9506f1aaa86,bf25e4cf-d59a-4439-9fb6-3dfa88211554,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height W/O Curb","unit":"IN","value":"51","category":"Physical Data"}",51,IN,Physical Data,Height W/O Curb
198bf43e-5138-4512-bffe-e9506f1aaa86,67f1a2c5-a5eb-4764-9d78-e674e963f08b,34e1557d-49a1-477c-94d8-9094cafaa1b0,,,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Total Weight (Equipment + Curb)","unit":"LBS","value":"1530","category":"Physical Data"}",1530,LBS,Physical Data,Total Weight (Equipment + Curb)
198bf43e-5138-4512-bffe-e9506f1aaa86,ce3f7ab2-2a0e-4a20-8f54-8b45c4827062,34e1557d-49a1-477c-94d8-9094cafaa1b0,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"AAON","category":null}",AAON,,,Manufacturer
198bf43e-5138-4512-bffe-e9506f1aaa86,93f18215-ba75-445c-986c-256954d2f4cc,34e1557d-49a1-477c-94d8-9094cafaa1b0,cc68b26a-394c-44e8-a784-a92d7f6d5379,Energy Efficiency Ratio,,,,,"{"kind":"flat","type":"EER","unit":null,"value":"12.4","category":"MIN AHRI COOLING (EFF)"}",12.4,,MIN AHRI COOLING (EFF),EER
198bf43e-5138-4512-bffe-e9506f1aaa86,b91b58b2-3172-4306-9192-933f1f84ab63,34e1557d-49a1-477c-94d8-9094cafaa1b0,2f61801b-7073-4f31-bf70-c7acde22774c,Integrated Energy Efficiency Ratio,,,,,"{"kind":"flat","type":"IEER/SEER","unit":null,"value":"15.0","category":"MIN AHRI COOLING (EFF)"}",15.0,,MIN AHRI COOLING (EFF),IEER/SEER
198bf43e-5138-4512-bffe-e9506f1aaa86,44b99e39-0091-4935-9ed2-021a496d9e05,34e1557d-49a1-477c-94d8-9094cafaa1b0,6ef56cbf-210c-46e4-9db6-99aa4e235f87,Minimum Circuit Ampacity,,,,,"{"kind":"flat","type":"MCA","unit":null,"value":"68","category":"Electrical Requirements"}",68,,Electrical Requirements,MCA
198bf43e-5138-4512-bffe-e9506f1aaa86,5ad47153-a8b2-4e4a-b665-88706c1e22a6,34e1557d-49a1-477c-94d8-9094cafaa1b0,4e28ed9e-db76-4cf8-bd59-f6d522bf46e5,Maximum Overcurrent Protection,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"70","category":"Electrical Requirements"}",70,,Electrical Requirements,MOCP
198bf43e-5138-4512-bffe-e9506f1aaa86,f080dd42-eb61-4da6-be79-16623ea558aa,34e1557d-49a1-477c-94d8-9094cafaa1b0,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Volt / Phase","unit":null,"value":"460 / 3","category":"Electrical Requirements"}",460 / 3,,Electrical Requirements,Volt / Phase
198bf43e-5138-4512-bffe-e9506f1aaa86,4b01534b-40b2-4781-b11b-451e2e833875,34e1557d-49a1-477c-94d8-9094cafaa1b0,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Total","unit":"CFM","value":"2600","category":"Evaporator Fan Capacities"}",2600,CFM,Evaporator Fan Capacities,Total
198bf43e-5138-4512-bffe-e9506f1aaa86,8a31cce9-e94e-46ab-a568-fc5971ecbf9d,34e1557d-49a1-477c-94d8-9094cafaa1b0,385a8abb-6167-4062-88c6-d7ffc22a5a39,External Static Pressure,,,,,"{"kind":"flat","type":"ESP","unit":"IWC","value":"0.8","category":"Evaporator Fan Capacities"}",0.8,IWC,Evaporator Fan Capacities,ESP
198bf43e-5138-4512-bffe-e9506f1aaa86,e531caa6-b726-4e1d-b2c1-52426ae74f34,34e1557d-49a1-477c-94d8-9094cafaa1b0,7d359b11-a93f-466b-a04d-688e6e3334cd,External Static Pressure in Water Column,,,,,"{"kind":"flat","type":"ESP","unit":"IWC","value":"N/A","category":"Power Exhaust"}",N/A,IWC,Power Exhaust,ESP
198bf43e-5138-4512-bffe-e9506f1aaa86,dd210435-225d-4b1f-86b1-edf33beb6eef,34e1557d-49a1-477c-94d8-9094cafaa1b0,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"TMBH","unit":"MBH","value":"84.7","category":"Cooling Capacities @95F"}",84.7,MBH,Cooling Capacities @95F,TMBH
198bf43e-5138-4512-bffe-e9506f1aaa86,4edef87b-bd1f-4e4c-9e15-5fb3260994e8,34e1557d-49a1-477c-94d8-9094cafaa1b0,92929d54-bdb5-4112-a464-e3362820c7c6,Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Capacity","unit":"MBH","value":"73.5","category":"Modulating Hot Gas Reheat"}",73.5,MBH,Modulating Hot Gas Reheat,Capacity
198bf43e-5138-4512-bffe-e9506f1aaa86,9f2f66a4-279e-4843-88e9-de0bd00f0e8e,34e1557d-49a1-477c-94d8-9094cafaa1b0,6976ee07-6a1b-4f78-9b01-3a163dfbb435,Stages,,,,,"{"kind":"flat","type":"Stages","unit":null,"value":"SCR","category":"Electric Resistance Heater"}",SCR,,Electric Resistance Heater,Stages
198bf43e-5138-4512-bffe-e9506f1aaa86,b3b0e676-5265-4b1c-b102-586023575e74,34e1557d-49a1-477c-94d8-9094cafaa1b0,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight (Equipment)","unit":"LBS","value":"1180","category":"Physical Data"}",1180,LBS,Physical Data,Weight (Equipment)
c3af7334-ce18-44da-847a-ce378134ff64,215febc2-79e2-45d6-a012-a82c8cbe10c8,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"RAYWALL","category":null}",RAYWALL,,,Manufacturer
c3af7334-ce18-44da-847a-ce378134ff64,d42c62dc-d088-4d23-856d-fb6f42365109,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,,,,,,,"{"kind":"flat","type":"Model #","unit":null,"value":"RCH","category":null}",RCH,,,Model #
c3af7334-ce18-44da-847a-ce378134ff64,fc2eddb4-83f0-44bb-b5a1-10e05c9f4ff1,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,,,,,,,"{"kind":"flat","type":"Application","unit":null,"value":"CEILING-MOUNTED HEATER","category":null}",CEILING-MOUNTED HEATER,,,Application
c3af7334-ce18-44da-847a-ce378134ff64,c6c07872-f05e-46b4-b755-864b70421145,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,,,,,,,"{"kind":"flat","type":"Mounting Application Kit","unit":null,"value":"RECESSED","category":null}",RECESSED,,,Mounting Application Kit
c3af7334-ce18-44da-847a-ce378134ff64,a2293562-bfe9-4890-a150-ce92380f8243,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,,,,,,,"{"kind":"flat","type":"Location / Service","unit":null,"value":"REMOTE RESTROOMS","category":null}",REMOTE RESTROOMS,,,Location / Service
c3af7334-ce18-44da-847a-ce378134ff64,38ed5dfb-fded-491f-bbda-7fc33453872a,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"3.0","category":null}",3.0,KW,,Capacity
c3af7334-ce18-44da-847a-ce378134ff64,c864d137-d9a3-4255-a2aa-09678f9c2698,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"250","category":"Fan Motor"}",250,CFM,Fan Motor,CFM
c3af7334-ce18-44da-847a-ce378134ff64,415c0cd0-565d-4e09-a0c9-867037b192f8,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,1385179c-3960-925e-1168-57acc1c87378,Volt,"{"kind":"flat","type":"Voltage","unit":"V","value":"208","category":"Fan Motor"}",208,V,Fan Motor,Voltage
c3af7334-ce18-44da-847a-ce378134ff64,8ed3bd77-0522-4a3c-b3ff-d7bd10929379,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,48448411-f919-5e27-f453-70f4ef41c6be,pH,"{"kind":"flat","type":"Phase","unit":"PH","value":"1","category":"Fan Motor"}",1,PH,Fan Motor,Phase
c3af7334-ce18-44da-847a-ce378134ff64,f4470055-dd50-4798-a19f-1fe7a6a90024,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"50","category":null}",50,LBS,,Weight
c3af7334-ce18-44da-847a-ce378134ff64,e0662244-80f7-4921-84a0-77b0e62eb6f3,272c9ed9-f305-4b09-91ce-d75b9bc34d4a,,,,,,,"{"kind":"flat","type":"Remarks","unit":null,"value":"ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT","category":null}","ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT",,,Remarks
c3af7334-ce18-44da-847a-ce378134ff64,fcd26177-973a-47ac-9f83-15a8d9d0c538,9f040b80-ad13-493c-a9e7-564e0c01d6ae,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"RAYWALL","category":null}",RAYWALL,,,Manufacturer
c3af7334-ce18-44da-847a-ce378134ff64,a9beb7a4-56cb-49f1-9dfc-4f2f5b9b4dd3,9f040b80-ad13-493c-a9e7-564e0c01d6ae,,,,,,,"{"kind":"flat","type":"Model #","unit":null,"value":"RCH","category":null}",RCH,,,Model #
c3af7334-ce18-44da-847a-ce378134ff64,16ac3ddb-57b5-4a0f-b96d-b502e3a2a0c9,9f040b80-ad13-493c-a9e7-564e0c01d6ae,,,,,,,"{"kind":"flat","type":"Application","unit":null,"value":"CEILING-MOUNTED HEATER","category":null}",CEILING-MOUNTED HEATER,,,Application
c3af7334-ce18-44da-847a-ce378134ff64,88ca8f66-70af-46c0-a756-e16c1f92ba06,9f040b80-ad13-493c-a9e7-564e0c01d6ae,,,,,,,"{"kind":"flat","type":"Mounting Application Kit","unit":null,"value":"RECESSED","category":null}",RECESSED,,,Mounting Application Kit
c3af7334-ce18-44da-847a-ce378134ff64,f11e01aa-6b9f-459a-84d1-66e325152f0b,9f040b80-ad13-493c-a9e7-564e0c01d6ae,,,,,,,"{"kind":"flat","type":"Location / Service","unit":null,"value":"REMOTE RESTROOMS","category":null}",REMOTE RESTROOMS,,,Location / Service
c3af7334-ce18-44da-847a-ce378134ff64,7187b646-6e69-4d87-8191-b94b92998739,9f040b80-ad13-493c-a9e7-564e0c01d6ae,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"3.0","category":null}",3.0,KW,,Capacity
c3af7334-ce18-44da-847a-ce378134ff64,3d4d3818-883b-4d63-912c-aa133258491f,9f040b80-ad13-493c-a9e7-564e0c01d6ae,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"250","category":"Fan Motor"}",250,CFM,Fan Motor,CFM
c3af7334-ce18-44da-847a-ce378134ff64,812acfac-4b73-4c39-b60a-aafc341c5f86,9f040b80-ad13-493c-a9e7-564e0c01d6ae,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,1385179c-3960-925e-1168-57acc1c87378,Volt,"{"kind":"flat","type":"Voltage","unit":"V","value":"208","category":"Fan Motor"}",208,V,Fan Motor,Voltage
c3af7334-ce18-44da-847a-ce378134ff64,81c8f236-a53d-4978-bd6d-627151affa90,9f040b80-ad13-493c-a9e7-564e0c01d6ae,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,48448411-f919-5e27-f453-70f4ef41c6be,pH,"{"kind":"flat","type":"Phase","unit":"PH","value":"1","category":"Fan Motor"}",1,PH,Fan Motor,Phase
c3af7334-ce18-44da-847a-ce378134ff64,ecbbb1f6-dddd-4a17-b66a-fd3b565e529b,9f040b80-ad13-493c-a9e7-564e0c01d6ae,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"50","category":null}",50,LBS,,Weight
c3af7334-ce18-44da-847a-ce378134ff64,6f42d805-f91c-4661-b961-9431e212467a,9f040b80-ad13-493c-a9e7-564e0c01d6ae,,,,,,,"{"kind":"flat","type":"Remarks","unit":null,"value":"ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT","category":null}","ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT",,,Remarks
c3af7334-ce18-44da-847a-ce378134ff64,5bed01fd-d6d4-4092-84cf-4d76428615a9,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"RAYWALL","category":null}",RAYWALL,,,Manufacturer
c3af7334-ce18-44da-847a-ce378134ff64,b8b75281-46e6-49f3-a5b1-cb0e8453ed36,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,,,,,,,"{"kind":"flat","type":"Model #","unit":null,"value":"RCH","category":null}",RCH,,,Model #
c3af7334-ce18-44da-847a-ce378134ff64,063f27d9-a305-4f59-ad13-3ea781898ad5,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,,,,,,,"{"kind":"flat","type":"Application","unit":null,"value":"CEILING-MOUNTED HEATER","category":null}",CEILING-MOUNTED HEATER,,,Application
c3af7334-ce18-44da-847a-ce378134ff64,7491973a-19f1-4611-826f-0f6bc1bc569b,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,,,,,,,"{"kind":"flat","type":"Mounting Application Kit","unit":null,"value":"RECESSED","category":null}",RECESSED,,,Mounting Application Kit
c3af7334-ce18-44da-847a-ce378134ff64,0f719a24-15c1-4d01-8232-7e02409c2ff8,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,,,,,,,"{"kind":"flat","type":"Location / Service","unit":null,"value":"REMOTE RESTROOMS","category":null}",REMOTE RESTROOMS,,,Location / Service
c3af7334-ce18-44da-847a-ce378134ff64,c02e9332-65d6-4e78-b720-e82da9001be0,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"3.0","category":null}",3.0,KW,,Capacity
c3af7334-ce18-44da-847a-ce378134ff64,47ca344c-2650-4ff4-a5c8-a0a34c28473a,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"250","category":"Fan Motor"}",250,CFM,Fan Motor,CFM
c3af7334-ce18-44da-847a-ce378134ff64,4a1326c1-239a-45af-b2c4-8a5e27390496,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,1385179c-3960-925e-1168-57acc1c87378,Volt,"{"kind":"flat","type":"Voltage","unit":"V","value":"208","category":"Fan Motor"}",208,V,Fan Motor,Voltage
c3af7334-ce18-44da-847a-ce378134ff64,29191f94-78d0-4d6d-9e30-671b8a30f8ca,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,48448411-f919-5e27-f453-70f4ef41c6be,pH,"{"kind":"flat","type":"Phase","unit":"PH","value":"1","category":"Fan Motor"}",1,PH,Fan Motor,Phase
c3af7334-ce18-44da-847a-ce378134ff64,4eee4343-b3b2-4283-9b13-81ebee3f6519,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"50","category":null}",50,LBS,,Weight
c3af7334-ce18-44da-847a-ce378134ff64,7bcbb3e1-4e52-4303-ae47-e12cab75e937,ee24518f-f812-47bb-bff5-e57e8ccdc1d0,,,,,,,"{"kind":"flat","type":"Remarks","unit":null,"value":"ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT","category":null}","ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT",,,Remarks
c3af7334-ce18-44da-847a-ce378134ff64,d024d9b8-39f1-4e54-aff1-7237244d95c7,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"RAYWALL","category":null}",RAYWALL,,,Manufacturer
c3af7334-ce18-44da-847a-ce378134ff64,1d7ec627-8cac-49ea-aa50-07a3605d78dd,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,,,,,,,"{"kind":"flat","type":"Model #","unit":null,"value":"RCH","category":null}",RCH,,,Model #
c3af7334-ce18-44da-847a-ce378134ff64,39f3e08d-e4b8-43a7-a14b-ba4eaaafc132,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,,,,,,,"{"kind":"flat","type":"Application","unit":null,"value":"CEILING-MOUNTED HEATER","category":null}",CEILING-MOUNTED HEATER,,,Application
c3af7334-ce18-44da-847a-ce378134ff64,3b66cb43-6d88-423e-890f-d554b62b5535,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,,,,,,,"{"kind":"flat","type":"Mounting Application Kit","unit":null,"value":"RECESSED","category":null}",RECESSED,,,Mounting Application Kit
c3af7334-ce18-44da-847a-ce378134ff64,396b8591-c3fb-44d9-b371-ab2671357524,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,,,,,,,"{"kind":"flat","type":"Location / Service","unit":null,"value":"REMOTE RESTROOMS","category":null}",REMOTE RESTROOMS,,,Location / Service
c3af7334-ce18-44da-847a-ce378134ff64,7e0ea05a-234e-4a4b-9e99-daf367da6631,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"3.0","category":null}",3.0,KW,,Capacity
c3af7334-ce18-44da-847a-ce378134ff64,7f2c78d8-32c0-49b6-bac3-ca2d81b321a2,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"250","category":"Fan Motor"}",250,CFM,Fan Motor,CFM
c3af7334-ce18-44da-847a-ce378134ff64,637832f9-44ed-472d-95b3-d5827471faa9,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,1385179c-3960-925e-1168-57acc1c87378,Volt,"{"kind":"flat","type":"Voltage","unit":"V","value":"208","category":"Fan Motor"}",208,V,Fan Motor,Voltage
c3af7334-ce18-44da-847a-ce378134ff64,2fa9bc06-6194-4fce-9dc6-24419f548c87,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,48448411-f919-5e27-f453-70f4ef41c6be,pH,"{"kind":"flat","type":"Phase","unit":"PH","value":"1","category":"Fan Motor"}",1,PH,Fan Motor,Phase
c3af7334-ce18-44da-847a-ce378134ff64,998a9707-2fd1-4107-8525-bae8bc98fd84,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"50","category":null}",50,LBS,,Weight
c3af7334-ce18-44da-847a-ce378134ff64,23f5d16c-60cd-41b4-a0d6-56015a455066,e5e21b9b-3599-4c57-8fc1-33a11757fa0a,,,,,,,"{"kind":"flat","type":"Remarks","unit":null,"value":"ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT","category":null}","ELECTRICAL DISCONNECT SWITCH, AUTO-RESET THERMAL OVERLOAD, AND WALL-MOUNTED 24V THERMOSTAT",,,Remarks
1e5b5029-26ed-4c97-a3bf-a3c5121c3af3,60a985b7-5ff2-4d85-b378-db6032901e53,124055ae-e802-4fce-9574-1194b9e72ef3,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"CONDAIR","category":null}",CONDAIR,,,Manufacturer
1e5b5029-26ed-4c97-a3bf-a3c5121c3af3,03946948-ea82-4860-aa14-e0117f425d08,124055ae-e802-4fce-9574-1194b9e72ef3,,,,,,,"{"kind":"flat","type":"Model #","unit":null,"value":"US-20","category":null}",US-20,,,Model #
1e5b5029-26ed-4c97-a3bf-a3c5121c3af3,730b448a-c1b9-4648-9c63-507de25a751e,124055ae-e802-4fce-9574-1194b9e72ef3,,,,,,,"{"kind":"flat","type":"Design Moisture Capacity","unit":"LBS/RH","value":"10","category":null}",10,LBS/RH,,Design Moisture Capacity
1e5b5029-26ed-4c97-a3bf-a3c5121c3af3,f3b0f90a-f83e-4f29-9c9b-bf59563af2d2,124055ae-e802-4fce-9574-1194b9e72ef3,,,,,,,"{"kind":"flat","type":"Maximum Moisture Capacity","unit":"LBS/RH","value":"20","category":null}",20,LBS/RH,,Maximum Moisture Capacity
1e5b5029-26ed-4c97-a3bf-a3c5121c3af3,95519c01-d476-4909-9692-880b88a8a2bc,124055ae-e802-4fce-9574-1194b9e72ef3,,,,,,,"{"kind":"flat","type":"Location / Service","unit":null,"value":"PHARMACY","category":null}",PHARMACY,,,Location / Service
1e5b5029-26ed-4c97-a3bf-a3c5121c3af3,18bfb716-90dc-41b1-8797-33d012836a5e,124055ae-e802-4fce-9574-1194b9e72ef3,,,,,,,"{"kind":"flat","type":"FLA","unit":null,"value":"-","category":"Electrical Requirements"}",-,,Electrical Requirements,FLA
